StudentID,OffClass,Grade,Course,Section,Teacher1,Teacher2,Period,Room
STUDENT2433,1Z9,9,PPF43Q3C,14,LEVITT,,5,GYM3
STUDENT2433,1Z9,9,SPF43,10,NORWICH,,9,229
STUDENT2433,1Z9,9,ULFC7UPT,3,COHEN A,,8,B30
STUDENT2433,1Z9,9,ZLUN,7,ZZ STAFF,,7,CAFÉ
STUDENT2433,1Z9,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2433,1Z9,9,ZQCTEMPP,1,,,14,
STUDENT2433,1Z9,9,ZQGJUN23,1,,,14,
STUDENT2434,2Z0,10,AQF43UVT,1,ROSSI,,2,206
STUDENT2434,2Z0,10,BCF43T,35,ARCHETTI,,3,107
STUDENT2434,2Z0,10,EEFG7,7,WORTMAN,,9,124
STUDENT2434,2Z0,10,FSFC7,10,JASIENOWSKI,,7,213
STUDENT2434,2Z0,10,HUF43X,3,DEEGAN,,4,223
STUDENT2434,2Z0,10,MRF43,8,TREUE,,6,207
STUDENT2434,2Z0,10,PPF43Q3C,6,BOCCUZZA M,,3,GYM3
STUDENT2434,2Z0,10,SCF43,7,BORLONGAN,,5,141
STUDENT2434,2Z0,10,ZLUN,8,ZZ STAFF,,8,CAFÉ
STUDENT2434,2Z0,10,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2434,2Z0,10,ZQCTEERT,1,,,14,
STUDENT2434,2Z0,10,ZQGJUN24,1,,,14,
STUDENT2435,Z11,9,EEFG3QT,6,DELSIGNORE,BOCCUZZA J,8,350
STUDENT2435,Z11,9,FSFC7,4,SAEZ,,4,215
STUDENT2435,Z11,9,HGF85QTD,5,STEELE,SKODT NIELSEN,6,226
STUDENT2435,Z11,9,HGF86QTD,5,STEELE DBL,,7,226
STUDENT2435,Z11,9,MRF43QTF,5,ENG,STANISCI,10,208
STUDENT2435,Z11,9,PHF43Q2,3,LEVITT,,3,113
STUDENT2435,Z11,9,PPF43Q3C,7,CORRADO,,3,GYM3
STUDENT2435,Z11,9,SLF43QT,6,MILLE,KUBLALL,9,338
STUDENT2435,Z11,9,UEFG3,1,WANG,,2,B28
STUDENT2435,Z11,9,ZLUN,5,ZZ STAFF,,5,CAFÉ
STUDENT2435,Z11,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2435,Z11,9,ZQCTEMPP,1,,,14,
STUDENT2435,Z11,9,ZQGJUN25,1,,,14,
STUDENT2436,1Z1,9,EEFG3,3,JEDRETIC,,3,246
STUDENT2436,1Z1,9,FSFC3,1,TIZOL,,2,214
STUDENT2436,1Z1,9,HGF85QGD,4,MARK,MAGGIOTTA,5,313
STUDENT2436,1Z1,9,HGF86QGD,4,MARK DBL,,6,313
STUDENT2436,1Z1,9,MEF43QG,2,COLUCCI,CROWLEY,4,103
STUDENT2436,1Z1,9,MKF43,6,MARGOLIN,,10,106
STUDENT2436,1Z1,9,PHF43Q3,8,VLANTIS,,7,149
STUDENT2436,1Z1,9,PPF43Q2C,16,CORRADO,,7,GYM3
STUDENT2436,1Z1,9,SLF43QG,5,BAN,ANDERSON CAMPBELL,9,334B
STUDENT2436,1Z1,9,ZLUN,8,ZZ STAFF,,8,CAFÉ
STUDENT2436,1Z1,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2436,1Z1,9,ZQCTECWD,1,,,14,
STUDENT2436,1Z1,9,ZQGJUN25,1,,,14,
STUDENT2437,3V9,11,AUFC7UAT,2,VIZOSO,,6,B7
STUDENT2437,3V9,11,AWF87U,2,ASSEL,,7,222
STUDENT2437,3V9,11,EEFGBX,6,VALENTE,,9,348
STUDENT2437,3V9,11,FSFCBU,5,TSAI C,,5,213
STUDENT2437,3V9,11,MPF43UQJ,1,BUKALOV,,3,325
STUDENT2437,3V9,11,PPF43Q5C,2,BOCCUZZA M,,4,GYM3
STUDENT2437,3V9,11,SDF43QQE,6,WILLIAMS,,10,341
STUDENT2437,3V9,11,ZLUN,8,ZZ STAFF,,8,CAFÉ
STUDENT2437,3V9,11,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2437,3V9,11,ZQCTEDA,1,,,14,
STUDENT2437,3V9,11,ZQGJUN23,1,,,14,
STUDENT2438,3Z9,11,AUF41QQD,2,DEJEAN,,5,204
STUDENT2438,3Z9,11,AUF42QQD,2,DEJEAN DBL,,6,204
STUDENT2438,3Z9,11,BCF43T,35,ARCHETTI,,3,107
STUDENT2438,3Z9,11,EEFGBQG,3,MATEO,GREENBERG,10,124
STUDENT2438,3Z9,11,EEFGFUQC,1,SARAFOGLOU,,2,250
STUDENT2438,3Z9,11,FSF43UQX,1,TORO,,4,213
STUDENT2438,3Z9,11,MPF43UQJ,7,HARITOS,,7,203
STUDENT2438,3Z9,11,PPF43Q3C,8,DYCKMAN,,3,GYM3
STUDENT2438,3Z9,11,SPF43,10,NORWICH,,9,229
STUDENT2438,3Z9,11,ZLUN,8,ZZ STAFF,,8,CAFÉ
STUDENT2438,3Z9,11,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2438,3Z9,11,ZQCTEDA,1,,,14,
STUDENT2438,3Z9,11,ZQGJUN22,1,,,14,
STUDENT2439,M48,12,AUF41QQD,2,DEJEAN,,5,204
STUDENT2439,M48,12,AUF42QQD,2,DEJEAN DBL,,6,204
STUDENT2439,M48,12,FSFC7,11,TORO,,7,331
STUDENT2439,M48,12,GMF11Q10,1,,,10,
STUDENT2439,M48,12,MKF43QQY,3,OYEDELE,,3,319
STUDENT2439,M48,12,MQF43QQY,9,DEPINTO,,9,321
STUDENT2439,M48,12,PGF43Q5G,1,BISHOP,,4,GYM1
STUDENT2439,M48,12,ZLUN,8,ZZ STAFF,,8,CAFÉ
STUDENT2439,M48,12,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2439,M48,12,ZQCTEDA,1,,,14,
STUDENT2439,M48,12,ZQGJUN22,1,,,14,
STUDENT2440,2D0,10,EEFG7QG,6,VALENTE,LOMBARDO,7,348
STUDENT2440,2D0,10,FSFC7,3,TORO,,3,213
STUDENT2440,2D0,10,HUF43X,6,MAGGIOTTA,,8,313
STUDENT2440,2D0,10,MKFC3TC,3,JOSEPH,,5,108
STUDENT2440,2D0,10,MRF43,8,TREUE,,6,207
STUDENT2440,2D0,10,PPF43Q2C,23,SCHARF,,10,GYM3
STUDENT2440,2D0,10,SCF43,11,MUSICH,,9,141
STUDENT2440,2D0,10,UAF43Q3,7,LIGUORI,,10,B28
STUDENT2440,2D0,10,ZLUN,4,ZZ STAFF,,4,CAFÉ
STUDENT2440,2D0,10,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2440,2D0,10,ZQCTECWD,1,,,14,
STUDENT2440,2D0,10,ZQGJUN24,1,,,14,
STUDENT2441,1V9,9,BCF43T,41,GUNDERSEN,,9,B39
STUDENT2441,1V9,9,EEF33U,30,RIVERA,,2,347
STUDENT2441,1V9,9,HRF43XE,1,FISHMAN,,8,223
STUDENT2441,1V9,9,MKFC7UCT,3,PORCHETTA,,6,322
STUDENT2441,1V9,9,MPF43UQJ,1,BUKALOV,,3,325
STUDENT2441,1V9,9,PHF43Q2,9,DYCKMAN,,9,121
STUDENT2441,1V9,9,PPF43Q3C,18,KASSIMIS,,7,GYM2
STUDENT2441,1V9,9,SPF43,6,GANDJIAN,,5,238
STUDENT2441,1V9,9,UAF43Q2,4,BRIANKA,,7,B27
STUDENT2441,1V9,9,ZLUN,4,ZZ STAFF,,4,CAFÉ
STUDENT2441,1V9,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2441,1V9,9,ZQCTECWD,1,,,14,
STUDENT2441,1V9,9,ZQGJUN23,1,,,14,
STUDENT2442,4Z8,12,ALF43QQD,1,VIZOSO,,3,B7
STUDENT2442,4Z8,12,ANF43UQX,1,VIZOSO DBL,,4,B7
STUDENT2442,4Z8,12,AQF43QQY,7,TIZOL,,7,216
STUDENT2442,4Z8,12,EEFGB,1,TESSENHOLTZ,,2,348
STUDENT2442,4Z8,12,FSF43UQX,2,SAEZ,,5,215
STUDENT2442,4Z8,12,HRF43XA,1,DOYLE,,6,111
STUDENT2442,4Z8,12,PPF43Q5C,13,LEVITT,,8,GYM3
STUDENT2442,4Z8,12,ZLUN,9,ZZ STAFF,,9,CAFÉ
STUDENT2442,4Z8,12,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2442,4Z8,12,ZQCTEDA,1,,,14,
STUDENT2442,4Z8,12,ZQGJUN22,1,,,14,
STUDENT2443,2T0,10,BCF43T,42,LIGUORI,,9,B28
STUDENT2443,2T0,10,EEFG7,1,BOCCUZZA J,,2,350
STUDENT2443,2T0,10,FMFC7,3,LI N,,5,316
STUDENT2443,2T0,10,HUF43X,5,DEEGAN,,7,326
STUDENT2443,2T0,10,MGF43,6,BANU,,6,203
STUDENT2443,2T0,10,PPF43Q3C,23,SCHARF,,10,GYM3
STUDENT2443,2T0,10,SHFC5TM,2,ABDELFATTAH,,4,248
STUDENT2443,2T0,10,SPF43,4,MA,,3,247
STUDENT2443,2T0,10,UAF43Q2,6,BRIANKA,,9,B27
STUDENT2443,2T0,10,ZLUN,8,ZZ STAFF,,8,CAFÉ
STUDENT2443,2T0,10,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2443,2T0,10,ZQCTESMM,1,,,14,
STUDENT2443,2T0,10,ZQGJUN24,1,,,14,
STUDENT2444,3D9,11,AUFC7UAT,1,DEJEAN,,3,204
STUDENT2444,3D9,11,AWF87U,1,ASSEL,,6,222
STUDENT2444,3D9,11,EEFGFUGJ,5,SHEIN,LOMBARDO,9,B6
STUDENT2444,3D9,11,HFF43QG,3,LEE,AMBROSE,7,123
STUDENT2444,3D9,11,MGF43QGF,1,TREUE,DEPINTO,2,207
STUDENT2444,3D9,11,PPF43Q5C,3,CASORIA,,4,GYM2
STUDENT2444,3D9,11,SDF43QQE,4,COHEN I,,8,338
STUDENT2444,3D9,11,ZLUN,5,ZZ STAFF,,5,CAFÉ
STUDENT2444,3D9,11,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2444,3D9,11,ZQCTEDA,1,,,14,
STUDENT2444,3D9,11,ZQGJUN23,1,,,14,
STUDENT2445,2V0,10,EEFG7,5,BOCCUZZA J,,7,350
STUDENT2445,2V0,10,FSFCBU,6,TAVAREZ,,6,214
STUDENT2445,2V0,10,HFF43UQX,5,YUNAKOV,,8,315
STUDENT2445,2V0,10,MGF43,5,LOPEZ,,5,107
STUDENT2445,2V0,10,PPF43Q2C,22,BOCCUZZA M,,10,GYM2
STUDENT2445,2V0,10,SHFC5TM,1,SCHARF,,3,122
STUDENT2445,2V0,10,SPF43,11,GANDJIAN,,9,238
STUDENT2445,2V0,10,UAF43Q3,7,LIGUORI,,10,B28
STUDENT2445,2V0,10,ZLUN,4,ZZ STAFF,,4,CAFÉ
STUDENT2445,2V0,10,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2445,2V0,10,ZQCTESMM,1,,,14,
STUDENT2445,2V0,10,ZQGJUN24,1,,,14,
STUDENT2446,3V9,11,BCF43T,23,ABDELFATTAH,,3,248
STUDENT2446,3V9,11,EEFGFUGJ,5,SHEIN,LOMBARDO,9,B6
STUDENT2446,3V9,11,HFF43,2,HERMAN,,8,221
STUDENT2446,3V9,11,MGF43QGF,10,WONG,WADHWA,10,207
STUDENT2446,3V9,11,PPF43Q5C,2,BOCCUZZA M,,4,GYM3
STUDENT2446,3V9,11,SDF43QQE,3,BAN,,6,334B
STUDENT2446,3V9,11,SHF21UQM,1,SCHARF,,5,248
STUDENT2446,3V9,11,UAF87Q2,2,LIGUORI,,3,B27
STUDENT2446,3V9,11,ZLUN,7,ZZ STAFF,,7,CAFÉ
STUDENT2446,3V9,11,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2446,3V9,11,ZQCTESMM,1,,,14,
STUDENT2446,3V9,11,ZQGJUN23,1,,,14,
STUDENT2447,1D1,9,AWF83,1,ASSEL,,3,222
STUDENT2447,1D1,9,EEFG3,1,SERPE,,2,126
STUDENT2447,1D1,9,FJFC3,2,SAKAI,,8,122
STUDENT2447,1D1,9,HGF85QQD,14,FISHMAN,,9,223
STUDENT2447,1D1,9,HGF86QQD,14,FISHMAN DBL,,10,223
STUDENT2447,1D1,9,MEF43,4,CHEN,,6,350
STUDENT2447,1D1,9,PHF43Q2,8,VLANTIS,,7,149
STUDENT2447,1D1,9,PPF43Q3C,19,MCDERMOTT GREENE,,7,GYM2
STUDENT2447,1D1,9,SLF43QG,2,KUBLALL,ANDERSON CAMPBELL,5,105
STUDENT2447,1D1,9,ZLUN,4,ZZ STAFF,,4,CAFÉ
STUDENT2447,1D1,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2447,1D1,9,ZQCTEDA,1,,,14,
STUDENT2447,1D1,9,ZQGJUN25,1,,,14,
STUDENT2448,3V9,11,AUFC7UAT,3,SMITH,,8,232
STUDENT2448,3V9,11,EEFGFUQC,3,MICHELLI,,6,250
STUDENT2448,3V9,11,FSF43UQX,2,SAEZ,,5,215
STUDENT2448,3V9,11,MPF43UQJ,7,HARITOS,,7,203
STUDENT2448,3V9,11,PPF43Q5C,1,COGLIATI,,4,GYM3
STUDENT2448,3V9,11,SPF85U1D,1,NORWICH,,2,229
STUDENT2448,3V9,11,SPF86U1D,1,NORWICH DBL,,3,229
STUDENT2448,3V9,11,ZLUN,9,ZZ STAFF,,9,CAFÉ
STUDENT2448,3V9,11,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2448,3V9,11,ZQCTEDA,1,,,14,
STUDENT2448,3V9,11,ZQGJUN23,1,,,14,
STUDENT2449,1T1,9,BCF43T,22,DELOUGHY,,2,211
STUDENT2449,1T1,9,EEFG3,9,ORMAECHEA,,6,246
STUDENT2449,1T1,9,FMFC3,4,LI N,,10,316
STUDENT2449,1T1,9,HGF85QQD,4,BARRETTA,,4,311
STUDENT2449,1T1,9,HGF86QQD,4,BARRETTA DBL,,5,311
STUDENT2449,1T1,9,MRF43,9,TRONTZ,,7,208
STUDENT2449,1T1,9,PPF43Q2C,3,CORRADO,,2,GYM3
STUDENT2449,1T1,9,SCF43QG,1,SULTANA,GAMBOA,3,334B
STUDENT2449,1T1,9,SDF43,4,SADIGH,,9,235
STUDENT2449,1T1,9,ZLUN,8,ZZ STAFF,,8,CAFÉ
STUDENT2449,1T1,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2449,1T1,9,ZQCTEERT,1,,,14,
STUDENT2449,1T1,9,ZQGJUN25,1,,,14,
STUDENT2450,3G9,11,EEFGBQH,1,STABILE,,3,349
STUDENT2450,3G9,11,FMFCBU,3,LIN Y,,5,122
STUDENT2450,3G9,11,HFF43QG,2,WEISSMANN,HERMAN,6,221
STUDENT2450,3G9,11,HQFC7UHT,1,FOX,,4,316
STUDENT2450,3G9,11,MGF43QGF,9,KOHLER,LOPEZ,9,104
STUDENT2450,3G9,11,PPF43Q2C,17,DYCKMAN,,7,GYM3
STUDENT2450,3G9,11,SDF43QQE,6,WILLIAMS,,10,341
STUDENT2450,3G9,11,UAF43Q3,5,LIGUORI,,7,B28
STUDENT2450,3G9,11,ZLUN,8,ZZ STAFF,,8,CAFÉ
STUDENT2450,3G9,11,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2450,3G9,11,ZQCTEHHR,1,,,14,
STUDENT2450,3G9,11,ZQGJUN23,1,,,14,
STUDENT2451,4P9,12,EEFGBX,2,VALENTE,,3,348
STUDENT2451,4P9,12,FSFCBU,4,TAVAREZ,,4,214
STUDENT2451,4P9,12,GQF11QU2,10,,,10,LIB
STUDENT2451,4P9,12,HFF43QG,4,LI N,HERMAN,9,221
STUDENT2451,4P9,12,MPF43UQJ,6,BUKALOV,,7,325
STUDENT2451,4P9,12,PPF43Q3C,23,SCHARF,,10,GYM3
STUDENT2451,4P9,12,SDF43UVX,2,GAPPELBERG,,6,336
STUDENT2451,4P9,12,SDF83UVT,3,YARDEN,,8,332
STUDENT2451,4P9,12,SHF21U2C,1,NANDKUMAR,,2,125
STUDENT2451,4P9,12,SRF21U3,1,MARCHESE,,2,125
STUDENT2451,4P9,12,ZLUN,5,ZZ STAFF,,5,CAFÉ
STUDENT2451,4P9,12,ZQACSC,1,COLLAZO,,13,150
STUDENT2451,4P9,12,ZQCTEERT,1,,,14,
STUDENT2451,4P9,12,ZQGJUN23,1,,,14,
STUDENT2452,1M1,9,BCF43T,28,PORCHETTA,,7,211
STUDENT2452,1M1,9,EEFG3,14,BELINFANTI,,10,349
STUDENT2452,1M1,9,FFFC3,2,MAHARAJH,,3,334A
STUDENT2452,1M1,9,HGF85QQD,5,FLYNN,,4,314
STUDENT2452,1M1,9,HGF86QQD,5,FLYNN DBL,,5,314
STUDENT2452,1M1,9,MRF43QG,5,RICCARDO,DEPINTO,9,321
STUDENT2452,1M1,9,PPF43Q2C,17,DYCKMAN,,7,GYM3
STUDENT2452,1M1,9,SCF43,1,BORLONGAN,,2,141
STUDENT2452,1M1,9,SDF43,3,SADIGH,,8,235
STUDENT2452,1M1,9,ZLUN,6,ZZ STAFF,,6,CAFÉ
STUDENT2452,1M1,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2452,1M1,9,ZQCTEERT,1,,,14,
STUDENT2452,1M1,9,ZQGJUN25,1,,,14,
STUDENT2453,4P8,12,FFF43UQX,1,LAWRENCE,,5,333
STUDENT2453,4P8,12,GMF11Q8,1,,,8,
STUDENT2453,4P8,12,MPF43UQS,2,PESHTANI,,4,205
STUDENT2453,4P8,12,PGF43Q2C,4,BISHOP,,7,GYM1
STUDENT2453,4P8,12,PPF43Q3C,17,DYCKMAN,,7,GYM3
STUDENT2453,4P8,12,SDF43UVX,1,GAPPELBERG,,3,330
STUDENT2453,4P8,12,SDF87TV,1,YARDEN,,2,332
STUDENT2453,4P8,12,ZLUN,6,ZZ STAFF,,6,CAFÉ
STUDENT2453,4P8,12,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2453,4P8,12,ZQCTEERT,1,,,14,
STUDENT2453,4P8,12,ZQGJUN22,1,,,14,
STUDENT2454,2G0,10,EEFG7QH,3,RIVERA,,10,347
STUDENT2454,2G0,10,FJFC7QC3,1,SAKAI,,6,122
STUDENT2454,2G0,10,HFF43,2,HERMAN,,8,221
STUDENT2454,2G0,10,HQFC3TH,2,MARK,,7,313
STUDENT2454,2G0,10,HUF43X,1,KNELLER,,2,225
STUDENT2454,2G0,10,MGF43,4,DEPINTO,,4,211
STUDENT2454,2G0,10,PPF43Q2C,20,BOCCUZZA M,,9,GYM3
STUDENT2454,2G0,10,SPF43,3,GANDJIAN,,3,123
STUDENT2454,2G0,10,UAF43Q3,6,BRIANKA,,9,B27
STUDENT2454,2G0,10,ZLUNAUD,5,ZZ STAFF,,5,AUD
STUDENT2454,2G0,10,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2454,2G0,10,ZQCTEHHR,1,,,14,
STUDENT2454,2G0,10,ZQGJUN24,1,,,14,
STUDENT2455,WP0,10,EEFGBQW,1,MICHELLI,,8,250
STUDENT2455,WP0,10,FSFC7,17,SAEZ,,10,229
STUDENT2455,WP0,10,HFF43QW,2,DAVIS,,6,115
STUDENT2455,WP0,10,MRF43QT,2,TIMPONE,LEMOS,4,104
STUDENT2455,WP0,10,PPF43Q2C,7,CORRADO,,3,GYM3
STUDENT2455,WP0,10,SCF43QT,3,GAMBOA,SULTANA,7,323
STUDENT2455,WP0,10,SHFC5TM,4,ABDELFATTAH,,9,248
STUDENT2455,WP0,10,UAF43Q3,2,LIGUORI,,3,B27
STUDENT2455,WP0,10,ZLUNAUD,5,ZZ STAFF,,5,AUD
STUDENT2455,WP0,10,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2455,WP0,10,ZQCTESMM,1,,,14,
STUDENT2455,WP0,10,ZQGJUN24,1,,,14,
STUDENT2456,2F0,10,AQF43UVT,2,ROSSI,,3,206
STUDENT2456,2F0,10,BCF43T,37,LIGUORI,,5,B28
STUDENT2456,2F0,10,EEFG7QG,4,PAREDES,MAURIELLO,6,249
STUDENT2456,2F0,10,FSFC7,12,SAEZ,,8,229
STUDENT2456,2F0,10,HUF43X,3,DEEGAN,,4,223
STUDENT2456,2F0,10,MGF43,9,BANU,,9,203
STUDENT2456,2F0,10,MQFG7QQT,1,BUKALOV,,1,325
STUDENT2456,2F0,10,PPF43Q3C,13,COGLIATI,,5,GYM3
STUDENT2456,2F0,10,SCF43,2,SULTANA,,2,334B
STUDENT2456,2F0,10,ZLUN,7,ZZ STAFF,,7,CAFÉ
STUDENT2456,2F0,10,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2456,2F0,10,ZQCTEERT,1,,,14,
STUDENT2456,2F0,10,ZQGJUN24,1,,,14,
STUDENT2457,4D8,12,BCF43T,21,AMINOV,,2,105
STUDENT2457,4D8,12,EEFGFUQV,1,FODERA,HERMEL,3,335
STUDENT2457,4D8,12,FFF43UQX,1,LAWRENCE,,5,333
STUDENT2457,4D8,12,GMF11Q8,1,,,8,
STUDENT2457,4D8,12,GQF11QU,4,,,4,LIB
STUDENT2457,4D8,12,MKFCBTC,3,CASTRO R,,7,322
STUDENT2457,4D8,12,PPF43Q2C,5,CAPUANA,,2,GYM3
STUDENT2457,4D8,12,ZLUNAUD,6,ZZ STAFF,,6,AUD
STUDENT2457,4D8,12,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2457,4D8,12,ZQCTECWD,1,,,14,
STUDENT2457,4D8,12,ZQGJUN22,1,,,14,
STUDENT2458,1D1,9,EEFG3,15,FODERA,,10,335
STUDENT2458,1D1,9,FJFC3,2,SAKAI,,8,122
STUDENT2458,1D1,9,HGF85QQD,7,NUWESRA,,5,114
STUDENT2458,1D1,9,HGF86QQD,7,NUWESRA DBL,,6,114
STUDENT2458,1D1,9,MEF43QG,4,COLUCCI,CROWLEY,7,324
STUDENT2458,1D1,9,PHF43Q2,9,DYCKMAN,,9,121
STUDENT2458,1D1,9,PPF43Q3C,20,BOCCUZZA M,,9,GYM3
STUDENT2458,1D1,9,SHF81,1,GLICKMAN,,2,203
STUDENT2458,1D1,9,SLF43,3,GLICKMAN,,3,208
STUDENT2458,1D1,9,ZLUN,4,ZZ STAFF,,4,CAFÉ
STUDENT2458,1D1,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2458,1D1,9,ZQCTESMM,1,,,14,
STUDENT2458,1D1,9,ZQGJUN25,1,,,14,
STUDENT2459,1G1,9,EEFG3QG,8,KOUMOULIS,VISINTAINER,10,330
STUDENT2459,1G1,9,FSFC7,14,TORO,,9,331
STUDENT2459,1G1,9,HGF85QQD,6,FISHMAN,,5,223
STUDENT2459,1G1,9,HGF86QQD,6,FISHMAN DBL,,6,223
STUDENT2459,1G1,9,MEF43,5,BUKALOV,,8,325
STUDENT2459,1G1,9,MKF43,1,JOSEPH,,2,106
STUDENT2459,1G1,9,PHF43Q3,3,LEVITT,,3,113
STUDENT2459,1G1,9,PPF43Q2C,6,BOCCUZZA M,,3,GYM3
STUDENT2459,1G1,9,SLF43,6,GLICKMAN,,7,231
STUDENT2459,1G1,9,ZLUN,4,ZZ STAFF,,4,CAFÉ
STUDENT2459,1G1,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2459,1G1,9,ZQCTECWD,1,,,14,
STUDENT2459,1G1,9,ZQGJUN25,1,,,14,
STUDENT2460,1T1,9,EEFG3QH,3,WALDMAN,,8,346
STUDENT2460,1T1,9,FMFC3QC7,1,HUANG,,9,116
STUDENT2460,1T1,9,HGF85XHD,2,EDELE,,5,228
STUDENT2460,1T1,9,HGF86XHD,2,EDELE DBL,,6,228
STUDENT2460,1T1,9,HQF43QH,4,BONKOWSKI,,10,315
STUDENT2460,1T1,9,MRF43QG,1,LEMOS,TIMPONE,3,104
STUDENT2460,1T1,9,PHF43Q2,1,KASSIMIS,,2,111
STUDENT2460,1T1,9,PPF43Q3C,3,CORRADO,,2,GYM3
STUDENT2460,1T1,9,SCF43QG,3,SULTANA,GAMBOA,7,323
STUDENT2460,1T1,9,ZLUNAUD,4,ZZ STAFF,,4,AUD
STUDENT2460,1T1,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2460,1T1,9,ZQCTEHHR,1,,,14,
STUDENT2460,1T1,9,ZQGJUN25,1,,,14,
STUDENT2461,1Y1,9,AWF83,2,ASSEL,,4,222
STUDENT2461,1Y1,9,BCF43T,35,ARCHETTI,,3,107
STUDENT2461,1Y1,9,EEFG3QG,3,SERPE,GREENBERG,5,126
STUDENT2461,1Y1,9,FSFC7,16,JASIENOWSKI,,10,213
STUDENT2461,1Y1,9,HGF85QGD,6,DOYLE,BLINN,7,111
STUDENT2461,1Y1,9,HGF86QGD,6,DOYLE DBL,,8,111
STUDENT2461,1Y1,9,MEF43,6,COLUCCI,,9,324
STUDENT2461,1Y1,9,PPF43Q3C,8,DYCKMAN,,3,GYM3
STUDENT2461,1Y1,9,SLF43,1,KUBLALL,,2,231
STUDENT2461,1Y1,9,ZLUN,6,ZZ STAFF,,6,CAFÉ
STUDENT2461,1Y1,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2461,1Y1,9,ZQCTEDA,1,,,14,
STUDENT2461,1Y1,9,ZQGJUN25,1,,,14,
STUDENT2462,3T9,11,EEFG7QF,40,ORMAECHEA,,8,246
STUDENT2462,3T9,11,ESFG7QF,40,ORMAECHEA DBL,,9,246
STUDENT2462,3T9,11,FMFC7,3,LI N,,5,316
STUDENT2462,3T9,11,HUF43QF,40,MCNAMARA,,3,219
STUDENT2462,3T9,11,MGF43QFF,41,CHEN,,10,326
STUDENT2462,3T9,11,MKFC7UCT,2,PORCHETTA,,4,106
STUDENT2462,3T9,11,PGF43Q5B,1,CORRADO,,6,GYM1
STUDENT2462,3T9,11,SDF43QGE,1,PRINTZ,SANDHU,2,341
STUDENT2462,3T9,11,ZLUN,7,ZZ STAFF,,7,CAFÉ
STUDENT2462,3T9,11,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2462,3T9,11,ZQCTECWD,1,,,14,
STUDENT2462,3T9,11,ZQELLCUR,1,,,13,****
STUDENT2462,3T9,11,ZQGJUN23,1,,,14,
STUDENT2463,3C8,11,EEFGBQGF,40,SEGALL,CONGELLO,10,123
STUDENT2463,3C8,11,FMF43UQX,3,LIN Y,,8,121
STUDENT2463,3C8,11,FQF43QQY,3,TIZOL,,3,216
STUDENT2463,3C8,11,GMF11Q1,1,,,11,
STUDENT2463,3C8,11,HUF43,3,LUNG BUGENSKI,,7,250
STUDENT2463,3C8,11,MKFC3TC,5,JOSEPH,,9,108
STUDENT2463,3C8,11,MKFC7UCT,2,PORCHETTA,,4,106
STUDENT2463,3C8,11,PGF43Q5B,1,CORRADO,,6,GYM1
STUDENT2463,3C8,11,ZLUN,5,ZZ STAFF,,5,CAFÉ
STUDENT2463,3C8,11,ZQACSC,1,COLLAZO,,13,150
STUDENT2463,3C8,11,ZQCTECWD,1,,,14,
STUDENT2463,3C8,11,ZQELLCUR,1,,,13,****
STUDENT2463,3C8,11,ZQGJUN22,1,,,14,
STUDENT2464,2T0,10,EEFGBQGF,40,SEGALL,CONGELLO,10,123
STUDENT2464,2T0,10,FMFC7QC3,1,HUANG,,9,116
STUDENT2464,2T0,10,HFF43,1,HERMAN,,3,221
STUDENT2464,2T0,10,HGF87QF,41,YAZDANFAR,,2,221
STUDENT2464,2T0,10,MGF43QFF,40,CHEN,,4,326
STUDENT2464,2T0,10,PPF43Q5C,7,LEVITT,,6,GYM3
STUDENT2464,2T0,10,SCF83QFF,40,HUDSON,,7,138
STUDENT2464,2T0,10,ULFC3TP,3,GUNDERSEN,,8,B39
STUDENT2464,2T0,10,ZLUN,5,ZZ STAFF,,5,CAFÉ
